candidate_index,hyperparameters,validation_year,corridor,pr_auc,pr_auc_gain,roc_auc,run_id,hypothesis_id,model_id,feature_set_id,target_id,strategy,outer_fold,test_year,is_partial_fold,universe_id,artifact_schema_version,evaluation_protocol_version
0,"{""max_depth"": 2, ""min_samples_leaf"": 5}",2019,RUB_KGS,0.840236795518277,0.11778781592644028,0.6707377866400798,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3
0,"{""max_depth"": 2, ""min_samples_leaf"": 5}",2019,RUB_KZT,0.8893508364561851,0.11476067252175881,0.6848484848484848,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3
0,"{""max_depth"": 2, ""min_samples_leaf"": 5}",2019,RUB_TJS,0.8562085019759156,0.12967788973101757,0.6937782995136677,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3
0,"{""max_depth"": 2, ""min_samples_leaf"": 5}",2019,RUB_UZS,0.8497641810494889,0.1518049973760195,0.7083926031294453,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3
0,"{""max_depth"": 2, ""min_samples_leaf"": 5}",2020,RUB_AMD,0.6951636005883781,0.08010083908210197,0.6349452824608104,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3
0,"{""max_depth"": 2, ""min_samples_leaf"": 5}",2020,RUB_KGS,0.7390148142386359,0.1056814809053026,0.6715011961722488,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3
0,"{""max_depth"": 2, ""min_samples_leaf"": 5}",2020,RUB_KZT,0.8173867425528176,0.1048867425528176,0.6921773031612848,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3
0,"{""max_depth"": 2, ""min_samples_leaf"": 5}",2020,RUB_TJS,0.7480388989895577,0.08970556565622434,0.6476535967891325,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3
0,"{""max_depth"": 2, ""min_samples_leaf"": 5}",2020,RUB_UZS,0.7232057926038509,0.09403912593718422,0.6332316392588734,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3
1,"{""max_depth"": 2, ""min_samples_leaf"": 10}",2019,RUB_AMD,0.8510274266398576,0.10817028378271476,0.6902145473574044,20260906_h018_rf_tuning_smoke_03,H018_random_forest_tuning,random_forest,full_market_with_fx,message_hit,pooled_with_corridor_thresholds,outer_2023,2023,False,10d14213e118585ccaa286e9,3,temporal_v3
