hypothesis_id,horizon_days,epsilon_bps,strategy,model,corridor,test_year,threshold,evaluation_weeks,candidates,candidates_per_week,candidate_precision,candidate_recall,balanced_accuracy
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,RUB_KGS,2023,0.5586030913039619,50.57142857142857,34,0.672316384180791,0.8823529411764706,0.16216216216216217,0.548823016564952
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,RUB_KZT,2023,0.5681655151671454,50.57142857142857,20,0.3954802259887006,0.8,0.1032258064516129,0.5298737727910239
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,RUB_TJS,2023,0.5699456346846826,50.57142857142857,31,0.612994350282486,0.8709677419354839,0.14673913043478262,0.5416235334713596
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,RUB_UZS,2023,0.5155043304906015,50.57142857142857,62,1.225988700564972,0.8387096774193549,0.2857142857142857,0.5659340659340659
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,RUB_AMD,2024,0.5636695088768562,50.57142857142857,80,1.5819209039548023,0.85,0.3655913978494624,0.586021505376344
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,RUB_KGS,2024,0.5787245793291298,50.57142857142857,70,1.384180790960452,0.8714285714285714,0.33516483516483514,0.5994005994005994
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,RUB_KZT,2024,0.5621939479934585,50.57142857142857,78,1.5423728813559323,0.8205128205128205,0.38323353293413176,0.6051970133806461
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,RUB_TJS,2024,0.5783511092672319,50.57142857142857,70,1.384180790960452,0.8714285714285714,0.32972972972972975,0.5934362934362934
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,RUB_UZS,2024,0.5467805733124186,50.57142857142857,99,1.957627118644068,0.8484848484848485,0.48,0.6372602739726028
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,RUB_AMD,2025,0.7023528133923983,50.714285714285715,22,0.43380281690140843,1.0,0.1456953642384106,0.5728476821192053
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,RUB_KGS,2025,0.6628442158857571,50.714285714285715,36,0.7098591549295774,0.8888888888888888,0.20253164556962025,0.5787939126724506
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,RUB_KZT,2025,0.6937829168142277,50.714285714285715,16,0.31549295774647884,0.875,0.09333333333333334,0.5363573883161512
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,RUB_TJS,2025,0.6751764707316312,50.714285714285715,25,0.49295774647887325,0.96,0.14545454545454545,0.566629711751663
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,RUB_UZS,2025,0.6983917538739545,50.714285714285715,11,0.21690140845070421,0.9090909090909091,0.07142857142857142,0.5310413885180241
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,RUB_AMD,2026,0.5949892899407322,32.57142857142857,25,0.7675438596491229,0.84,0.1926605504587156,0.557114588954848
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,RUB_KGS,2026,0.5994912000545358,32.57142857142857,21,0.6447368421052632,0.9047619047619048,0.18095238095238095,0.5722943722943723
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,RUB_KZT,2026,0.5825758320365527,32.57142857142857,8,0.2456140350877193,0.75,0.05504587155963303,0.5079150926425616
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,RUB_TJS,2026,0.5862805200307133,32.57142857142857,28,0.8596491228070176,0.8214285714285714,0.21904761904761905,0.5632275132275133
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,random_forest,RUB_UZS,2026,0.5791334141860913,32.57142857142857,26,0.7982456140350878,0.8076923076923077,0.2079207920792079,0.5601007469167969
H008_pooling_ablation,3,50,pooled_without_corridor_feature,logistic,RUB_AMD,2022,0.8849680875721296,50.57142857142857,0,0.0,0.0,0.0,0.5
H008_pooling_ablation,3,50,pooled_without_corridor_feature,logistic,RUB_KGS,2022,0.8244997261142631,50.57142857142857,0,0.0,0.0,0.0,0.5
H008_pooling_ablation,3,50,pooled_without_corridor_feature,logistic,RUB_KZT,2022,0.8921984303773277,50.57142857142857,0,0.0,0.0,0.0,0.5
H008_pooling_ablation,3,50,pooled_without_corridor_feature,logistic,RUB_TJS,2022,0.8371041456011091,50.57142857142857,2,0.03954802259887006,1.0,0.014084507042253521,0.5070422535211268
H008_pooling_ablation,3,50,pooled_without_corridor_feature,logistic,RUB_UZS,2022,0.8498710007826322,50.57142857142857,0,0.0,0.0,0.0,0.5
H008_pooling_ablation,3,50,pooled_without_corridor_feature,logistic,RUB_AMD,2023,0.6484700105161275,50.57142857142857,82,1.6214689265536724,0.8048780487804879,0.36464088397790057,0.561108320776829
H008_pooling_ablation,3,50,pooled_without_corridor_feature,logistic,RUB_KGS,2023,0.6620609835180709,50.57142857142857,86,1.7005649717514124,0.8604651162790697,0.4,0.603225806451613
H008_pooling_ablation,3,50,pooled_without_corridor_feature,logistic,RUB_KZT,2023,0.7603945540692849,50.57142857142857,35,0.692090395480226,0.8285714285714286,0.1870967741935484,0.5609396914446003
