date,corridor,rub_per_unit,message_hit,target_good_now,future_regret_bps,moment_advantage_bps,score,threshold,hypothesis_id,horizon_days,epsilon_bps,strategy,model,test_year
2023-07-22,RUB_KGS,1.02862,1,1.0,0.0,26.9398417405,0.6094616337780466,0.514300851741493,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-08-19,RUB_KGS,1.05817,1,1.0,0.0,126.7876160809,0.5866289026586013,0.514300851741493,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-08-26,RUB_KGS,1.07359,1,0.0,0.0,-4.9391459937,0.5181620459842089,0.514300851741493,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-09-16,RUB_KGS,1.08932,1,0.0,0.0,-34.3195826907,0.5318734168697453,0.514300851741493,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-09-22,RUB_KGS,1.08304,1,1.0,3.6009750332,17.1444372753,0.5785776843980447,0.514300851741493,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-09-29,RUB_KGS,1.09347,1,0.0,0.0,-13.0030676251,0.5863755442453877,0.514300851741493,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-10-13,RUB_KGS,1.08775,1,1.0,0.0,174.7682810538,0.55573352475427,0.514300851741493,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-10-20,RUB_KGS,1.08942,0,0.0,144.0215894696,-58.6296361269,0.622402012720368,0.514300851741493,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-10-26,RUB_KGS,1.04289,1,1.0,0.0,79.5108945281,0.578646141532897,0.514300851741493,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-11-03,RUB_KGS,1.04314,1,0.0,14.8589834538,-21.3135340255,0.5440655076051736,0.514300851741493,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-11-09,RUB_KGS,1.03221,1,1.0,29.3544918185,20.6479734601,0.5528171432807574,0.514300851741493,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-11-16,RUB_KGS,1.00165,0,0.0,52.9426446364,98.8749809541,0.5747610505464469,0.514300851741493,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-11-23,RUB_KGS,0.991378,1,1.0,0.0,40.5716716447,0.5791900312501892,0.514300851741493,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-11-30,RUB_KGS,0.99828,1,1.0,48.2029090035,19.5596612515,0.5602346161514516,0.514300851741493,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-12-09,RUB_KGS,1.02598,0,0.0,71.541355582,21.1336002012,0.6134914434802128,0.514300851741493,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-12-14,RUB_KGS,1.00776,1,1.0,10.7168373422,41.8831760067,0.5421487486492361,0.514300851741493,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-12-21,RUB_KGS,1.01733,1,0.0,0.0,32.7654547694,0.5209685113302652,0.514300851741493,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-12-29,RUB_KGS,1.01394,0,0.0,70.7142434464,40.0358680963,0.6423745741342423,0.514300851741493,H008_pooling_ablation,3,50,per_corridor,logistic,2023
2023-01-13,RUB_AMD,0.171021,1,1.0,36.2528578362,112.0251753104,0.6347206737640929,0.554099862890413,H008_pooling_ablation,3,50,per_corridor,logistic,2023
