outer_fold,corridor,frontier_point_id,common_signal_count,comparison_status,left_hit_rate,right_hit_rate,delta_hit_rate,left_mean_regret_bps,right_mean_regret_bps,delta_mean_regret_bps
outer_2024,RUB_KGS,budget_01,27,active,0.8888888888888888,0.9259259259259259,0.03703703703703709,14.318440254162962,11.874052948222221,-2.44438730594074
outer_2024,RUB_KGS,budget_02,29,active,0.8620689655172413,0.896551724137931,0.034482758620689724,18.34726597320345,13.48199993767931,-4.865266035524138
outer_2024,RUB_KGS,budget_03,32,active,0.875,0.90625,0.03125,16.56270684053125,16.235251043209374,-0.3274557973218748
outer_2024,RUB_KGS,budget_04,38,active,0.8421052631578947,0.868421052631579,0.026315789473684292,34.904974433149995,17.309353806810527,-17.595620626339468
outer_2024,RUB_KGS,budget_05,40,active,0.75,0.85,0.09999999999999998,52.52657510117749,32.141645081567496,-20.384930019609996
outer_2024,RUB_KGS,budget_06,43,active,0.7209302325581395,0.813953488372093,0.09302325581395354,50.53551408826977,38.094085161455816,-12.441428926813956
outer_2024,RUB_KGS,budget_07,48,active,0.75,0.75,0.0,52.618637073727086,50.0784324281,-2.5402046456270853
outer_2024,RUB_KGS,budget_08,49,active,0.6530612244897959,0.7346938775510204,0.08163265306122458,62.193522113879595,55.68927500920205,-6.504247104677546
outer_2024,RUB_KGS,budget_09,54,active,0.6296296296296297,0.6296296296296297,0.0,64.69815942629815,68.05436158934259,3.3562021630444434
outer_2024,RUB_KGS,budget_10,54,active,0.6296296296296297,0.6296296296296297,0.0,64.69815942629815,68.05436158934259,3.3562021630444434
outer_2024,RUB_KGS,budget_11,54,active,0.6296296296296297,0.6296296296296297,0.0,64.69815942629815,68.05436158934259,3.3562021630444434
outer_2024,RUB_KGS,budget_12,54,active,0.6296296296296297,0.6296296296296297,0.0,64.69815942629815,68.05436158934259,3.3562021630444434
