hypothesis_id,horizon_days,epsilon_bps,strategy,model,test_year,validation_auc,validation_pr_auc,train_rows,validation_rows,feature_count,hyperparameters,corridor,threshold
H007_add_usd_eur,1,0,pooled_with_corridor_thresholds,logistic,2025,0.6904390335088411,0.8254621897975217,9045,1240,57,"{""C"": 1.0, ""class_weight"": ""balanced""}",RUB_AMD,0.6128965179336006
H007_add_usd_eur,1,0,pooled_with_corridor_thresholds,logistic,2025,0.6904390335088411,0.8254621897975217,9045,1240,57,"{""C"": 1.0, ""class_weight"": ""balanced""}",RUB_KGS,0.6182381469605556
H007_add_usd_eur,1,0,pooled_with_corridor_thresholds,logistic,2025,0.6904390335088411,0.8254621897975217,9045,1240,57,"{""C"": 1.0, ""class_weight"": ""balanced""}",RUB_KZT,0.588931877798358
H007_add_usd_eur,1,0,pooled_with_corridor_thresholds,logistic,2025,0.6904390335088411,0.8254621897975217,9045,1240,57,"{""C"": 1.0, ""class_weight"": ""balanced""}",RUB_TJS,0.6004505957839811
H007_add_usd_eur,1,0,pooled_with_corridor_thresholds,logistic,2025,0.6904390335088411,0.8254621897975217,9045,1240,57,"{""C"": 1.0, ""class_weight"": ""balanced""}",RUB_UZS,0.5922928505556087
H007_add_usd_eur,1,0,pooled_with_corridor_thresholds,logistic,2026,0.699665459580648,0.8049967730716513,10285,1230,57,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_AMD,0.8786302770382531
H007_add_usd_eur,1,0,pooled_with_corridor_thresholds,logistic,2026,0.699665459580648,0.8049967730716513,10285,1230,57,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KGS,0.8791166262199401
H007_add_usd_eur,1,0,pooled_with_corridor_thresholds,logistic,2026,0.699665459580648,0.8049967730716513,10285,1230,57,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KZT,0.8671408664844917
H007_add_usd_eur,1,0,pooled_with_corridor_thresholds,logistic,2026,0.699665459580648,0.8049967730716513,10285,1230,57,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_TJS,0.7323417389755179
H007_add_usd_eur,1,0,pooled_with_corridor_thresholds,logistic,2026,0.699665459580648,0.8049967730716513,10285,1230,57,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_UZS,0.8768296577023758
H007_add_usd_eur,3,0,per_corridor,logistic,2022,0.6229885057471264,0.5592397397680214,1064,244,52,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_TJS,0.6062257902785176
H007_add_usd_eur,3,0,per_corridor,logistic,2022,0.6342189013421891,0.5297875197194002,1064,245,52,"{""C"": 0.01, ""class_weight"": ""balanced""}",RUB_UZS,0.5823187893767073
