hypothesis_id,horizon_days,epsilon_bps,strategy,model,corridor,test_year,train_rows,validation_rows,test_rows,feature_count,hyperparameters,validation_auc,validation_pr_auc,train_target_rate,validation_target_rate,target_positives,target_rate,roc_auc,pr_auc,pr_auc_baseline,pr_auc_gain,pr_auc_ratio,brier,brier_baseline,brier_skill_score,log_loss
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_KGS,2026,10275,1225,160,57,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",0.6738667657841829,0.7729676486489917,0.6776642335766423,0.6155102040816327,105,0.65625,0.6405194805194806,0.7930501001944148,0.65625,0.1368001001944148,1.2084572955343464,0.21595051121805203,0.22724566847147024,0.04970460968252188,0.6181425469581943
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_KZT,2026,10275,1225,160,57,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",0.6738667657841829,0.7729676486489917,0.6776642335766423,0.6155102040816327,109,0.68125,0.5697067817952869,0.7408545215778075,0.68125,0.05960452157780749,1.087492875710543,0.22613580903778846,0.22147015826738858,-0.021066724324849462,0.6435280635407754
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_TJS,2026,10275,1225,159,57,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",0.6738667657841829,0.7729676486489917,0.6776642335766423,0.6155102040816327,105,0.660377358490566,0.6192239858906525,0.7816551461755634,0.660377358490566,0.12127778768499742,1.1836492213515675,0.21952064349888137,0.2262921644283436,0.029923797611677627,0.6262440463546892
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,catboost,RUB_UZS,2026,10275,1225,158,57,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",0.6738667657841829,0.7729676486489917,0.6776642335766423,0.6155102040816327,101,0.6392405063291139,0.6237623762376239,0.760247133049331,0.6392405063291139,0.12100662672021711,1.1892974952652902,0.22381969942301067,0.23117520864196892,0.03181789804437918,0.6366351412775827
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_AMD,2022,5318,1223,247,52,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",0.6684529254060875,0.8250565450327265,0.6820233170364799,0.6950122649223222,141,0.5708502024291497,0.6217717114947143,0.6782487881855959,0.5708502024291497,0.10739858575644612,1.1881379480981715,0.24842825617796663,0.2603964665783069,0.045961493093997774,0.6992295208110919
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_KGS,2022,5318,1223,247,52,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",0.6684529254060875,0.8250565450327265,0.6820233170364799,0.6950122649223222,137,0.5546558704453441,0.6244193762441939,0.6533551862190004,0.5546558704453441,0.0986993157736562,1.1779469415773218,0.24677799767587244,0.2667126532964388,0.07474206931761085,0.6962450795463949
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_KZT,2022,5318,1223,247,52,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",0.6684529254060875,0.8250565450327265,0.6820233170364799,0.6950122649223222,126,0.5101214574898786,0.6422668240850059,0.6323199872043552,0.5101214574898786,0.12219852971447664,1.2395479114244106,0.24329002560775012,0.2840821667713015,0.14359275567054797,0.6894746773678845
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_TJS,2022,5318,1223,246,52,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",0.6684529254060875,0.8250565450327265,0.6820233170364799,0.6950122649223222,142,0.5772357723577236,0.6258802816901409,0.6687610739409549,0.5772357723577236,0.09152530158323124,1.158557916827288,0.2471471107476918,0.25790593766912484,0.04171608850369257,0.7002713849225265
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_UZS,2022,5318,1223,247,52,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",0.6684529254060875,0.8250565450327265,0.6820233170364799,0.6950122649223222,133,0.5384615384615384,0.6152882205513786,0.6344568144183338,0.5384615384615384,0.09599527595679536,1.17827694106262,0.2516956650242505,0.2730288400145707,0.07813524384157255,0.7082705095186125
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_AMD,2023,6556,1219,247,52,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",0.6166675741159175,0.6462941752989575,0.6851738865161684,0.5529122231337161,181,0.7327935222672065,0.5724091746191193,0.7857880979599796,0.7327935222672065,0.052994575692773105,1.0723185646194195,0.23526655550911968,0.22816445776837996,-0.031127099330910513,0.6657824722653438
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_KGS,2023,6556,1219,247,52,"{""depth"": 4, ""iterations"": 150, ""l2_leaf_reg"": 3.0, ""learning_rate"": 0.05}",0.6166675741159175,0.6462941752989575,0.6851738865161684,0.5529122231337161,185,0.7489878542510121,0.6006102877070619,0.8150577660413516,0.7489878542510121,0.0660699117903395,1.0882122606065614,0.2229886706260234,0.22645070155352273,0.01528823228962739,0.6384226662811546
