hypothesis_id,horizon_days,epsilon_bps,strategy,model,corridor,test_year,threshold,evaluation_weeks,candidates,signals,signals_per_week,suppressed_by_cooldown,signal_active,signal_hits,false_pushes,signal_hit_rate,hit_rate_ci_low,hit_rate_ci_high,false_push_rate,random_hit_rate,random_hit_rate_ci_low,random_hit_rate_ci_high,lift,moment_advantage_bps_mean,future_regret_bps_mean,client_advantage_rub_mean,client_regret_rub_mean
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_AMD,2024,0.7807730799678987,50.57142857142857,65,39,0.7711864406779662,26,True,36,3,0.9230769230769231,0.7967862687194474,0.9734930859265043,0.07692307692307687,0.7507179487179487,0.6410256410256411,0.8461538461538461,1.229592185258556,10.558950084964103,10.203182013323078,105.58950084964103,102.03182013323078
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_KGS,2024,0.7507811073482572,50.57142857142857,87,45,0.8898305084745763,42,True,43,2,0.9555555555555556,0.8517222081611939,0.9877261309595557,0.0444444444444444,0.739111111111111,0.6222222222222222,0.8222222222222222,1.2928442573662058,12.740159627053334,12.465845299724444,127.40159627053335,124.65845299724445
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_KZT,2024,0.7924944630704878,50.57142857142857,56,34,0.672316384180791,22,True,30,4,0.8823529411764706,0.7337882520370123,0.9532862902656388,0.11764705882352944,0.6679411764705881,0.5294117647058824,0.8235294117647058,1.3210039630118893,7.469525986561763,13.218728282158825,74.69525986561763,132.18728282158824
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_TJS,2024,0.7638110097166649,50.57142857142857,76,41,0.8107344632768362,35,True,39,2,0.9512195121951219,0.8386073303764864,0.9865193377174265,0.04878048780487809,0.7459024390243901,0.6341463414634146,0.8536585365853658,1.2752599568373555,17.061721701785366,11.228849282668293,170.61721701785365,112.28849282668294
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_UZS,2024,0.7630872153916675,50.57142857142857,76,43,0.8502824858757062,33,True,39,4,0.9069767441860465,0.7839701160146731,0.9632289548966535,0.09302325581395354,0.6976744186046511,0.5813953488372093,0.813953488372093,1.3,20.09981896592791,13.004056648762791,200.9981896592791,130.04056648762793
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_AMD,2025,0.8639129976870454,50.714285714285715,18,15,0.29577464788732394,3,True,13,2,0.8666666666666667,0.6211750079348376,0.9626395301086408,0.1333333333333333,0.6078666666666667,0.4,0.8,1.4257512612415004,-7.268353826706667,18.6160857243,-72.68353826706667,186.16085724299998
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_KGS,2025,0.7692723401453179,50.714285714285715,71,43,0.847887323943662,28,True,34,9,0.7906976744186046,0.6479406820576337,0.8857729400218853,0.2093023255813954,0.6497674418604652,0.5348837209302325,0.7674418604651163,1.2168933428775945,16.07033550588837,32.896350418895345,160.7033550588837,328.96350418895344
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_KZT,2025,0.774107711243345,50.714285714285715,64,40,0.7887323943661971,24,True,28,12,0.7,0.545696893456796,0.819253290843047,0.30000000000000004,0.6151500000000001,0.475,0.75,1.137933837275461,4.181715593354999,47.346875090165,41.81715593355,473.46875090164997
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_TJS,2025,0.7892603726650016,50.714285714285715,51,36,0.7098591549295774,15,True,29,7,0.8055555555555556,0.6497163793648479,0.9024702798054665,0.19444444444444442,0.6740555555555555,0.5555555555555556,0.8055555555555556,1.1950877771367345,14.772347126411107,34.34850127437778,147.72347126411105,343.4850127437778
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_UZS,2025,0.8729231378432221,50.714285714285715,8,6,0.11830985915492957,2,True,5,1,0.8333333333333334,0.4364905634363539,0.9699474141282696,0.16666666666666663,0.5676666666666668,0.16666666666666666,0.8333333333333334,1.4679976512037578,-0.8454854767666665,26.051315301966667,-8.454854767666665,260.5131530196667
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_AMD,2026,0.8553539472219469,32.57142857142857,13,10,0.30701754385964913,3,True,8,2,0.8,0.49015684672072346,0.9433190520193067,0.19999999999999996,0.6874,0.4,0.9,1.1638056444573757,-3.2666435935899996,17.66457336141,-32.66643593589999,176.6457336141
H008_pooling_ablation,3,50,pooled_without_corridor_feature,catboost,RUB_KGS,2026,0.8442687872178776,32.57142857142857,16,13,0.3991228070175439,3,True,12,1,0.9230769230769231,0.6668546607175265,0.9862899336203037,0.07692307692307687,0.6578461538461539,0.38461538461538464,0.9230769230769231,1.4031805425631432,-7.576234019915386,14.788369707923078,-75.76234019915385,147.88369707923079
