hypothesis_id,horizon_days,epsilon_bps,strategy,model,test_year,validation_auc,validation_pr_auc,train_rows,validation_rows,feature_count,hyperparameters,corridor,threshold
H006_add_derivatives,3,50,pooled_with_corridor_thresholds,logistic,2022,0.6560227093518373,0.8178273303188692,5318,1223,41,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_AMD,0.824042198798398
H006_add_derivatives,3,50,pooled_with_corridor_thresholds,logistic,2022,0.6560227093518373,0.8178273303188692,5318,1223,41,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KGS,0.8061761753334049
H006_add_derivatives,3,50,pooled_with_corridor_thresholds,logistic,2022,0.6560227093518373,0.8178273303188692,5318,1223,41,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_KZT,0.8619300912349863
H006_add_derivatives,3,50,pooled_with_corridor_thresholds,logistic,2022,0.6560227093518373,0.8178273303188692,5318,1223,41,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_TJS,0.8270265690560871
H006_add_derivatives,3,50,pooled_with_corridor_thresholds,logistic,2022,0.6560227093518373,0.8178273303188692,5318,1223,41,"{""C"": 0.01, ""class_weight"": ""none""}",RUB_UZS,0.7884867163130422
H006_add_derivatives,3,50,pooled_with_corridor_thresholds,logistic,2023,0.6338687283913647,0.700266488873031,6556,1219,41,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_AMD,0.603477302313272
H006_add_derivatives,3,50,pooled_with_corridor_thresholds,logistic,2023,0.6338687283913647,0.700266488873031,6556,1219,41,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_KGS,0.560781201202948
H006_add_derivatives,3,50,pooled_with_corridor_thresholds,logistic,2023,0.6338687283913647,0.700266488873031,6556,1219,41,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_KZT,0.5420189082844274
H006_add_derivatives,3,50,pooled_with_corridor_thresholds,logistic,2023,0.6338687283913647,0.700266488873031,6556,1219,41,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_TJS,0.55162138777908
H006_add_derivatives,3,50,pooled_with_corridor_thresholds,logistic,2023,0.6338687283913647,0.700266488873031,6556,1219,41,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_UZS,0.5389088489836811
H006_add_derivatives,3,50,pooled_with_corridor_thresholds,logistic,2024,0.624584246231819,0.8132035998849066,7790,1225,41,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_AMD,0.6235182082857409
H006_add_derivatives,3,50,pooled_with_corridor_thresholds,logistic,2024,0.624584246231819,0.8132035998849066,7790,1225,41,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_KGS,0.6093788153197304
H006_add_derivatives,3,50,pooled_with_corridor_thresholds,logistic,2024,0.624584246231819,0.8132035998849066,7790,1225,41,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_KZT,0.6746307899427968
H006_add_derivatives,3,50,pooled_with_corridor_thresholds,logistic,2024,0.624584246231819,0.8132035998849066,7790,1225,41,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_TJS,0.6857906648392312
H006_add_derivatives,3,50,pooled_with_corridor_thresholds,logistic,2024,0.624584246231819,0.8132035998849066,7790,1225,41,"{""C"": 10.0, ""class_weight"": ""balanced""}",RUB_UZS,0.5749576295407194
